x	y	z	zMean
25.75	30.175	2134	22.229167
25.75	30.275	2020	21.041667
25.75	30.375	2058	21.4375
25.75	30.475	2024	21.083333
25.75	30.575	2057	21.427083
25.75	30.675	1989	20.71875
25.75	30.775	2003	20.864583
25.75	30.875	2000	20.833333
25.75	30.975	1934	20.145833
25.75	31.075	2026	21.104167
25.75	31.175	1993	20.760417
25.75	31.275	1926	20.0625
25.75	31.375	1849	19.260417
25.75	31.475	1686	17.5625
25.75	31.575	1411	14.697917
25.75	31.675	1243	12.947917
25.75	31.775	1082	11.270833
25.75	31.875	930	9.6875
25.75	31.975	671	6.9895833
25.75	32.075	519	5.40625
25.75	32.175	394	4.1041667
25.75	32.275	234	2.4375
25.75	32.375	190	1.9791667
25.75	32.475	80	0.83333333
25.75	32.575	42	0.4375
25.75	32.675	5	0.052083333
25.75	32.775	0	0
25.75	32.875	0	0
25.75	32.975	0	0
25.75	33.075	0	0
25.75	33.175	0	0
25.75	33.275	0	0
25.75	33.375	0	0
25.75	33.475	0	0
25.75	33.575	0	0
25.75	33.675	0	0
25.75	33.775	0	0
25.75	33.875	0	0
25.75	33.975	0	0
25.75	34.075	0	0
25.75	34.175	0	0
25.75	34.275	0	0
25.75	34.375	0	0
25.75	34.475	0	0
25.75	34.575	0	0
25.75	34.675	0	0
25.75	34.775	0	0
25.75	34.875	0	0
25.75	34.975	0	0
25.75	35.075	0	0
25.75	35.175	0	0
25.75	35.275	0	0
25.75	35.375	0	0
25.75	35.475	0	0
25.75	35.575	0	0
25.75	35.675	0	0
25.75	35.775	0	0
25.75	35.875	0	0
25.75	35.975	0	0
25.75	36.075	0	0
25.75	36.175	0	0
25.75	36.275	0	0
25.75	36.375	0	0
25.75	36.475	0	0
25.75	36.575	0	0
25.75	36.675	0	0
25.75	36.775	0	0
25.75	36.875	0	0
25.75	36.975	0	0
25.75	37.075	0	0
25.75	37.175	0	0
25.75	37.275	0	0
25.75	37.375	0	0
25.75	37.475	0	0
25.75	37.575	0	0
25.75	37.675	0	0
25.75	37.775	0	0
25.75	37.875	0	0
25.75	37.975	0	0
25.75	38.075	0	0
25.75	38.175	0	0
25.75	38.275	0	0
25.75	38.375	0	0
25.75	38.475	0	0
25.75	38.575	0	0
25.75	38.675	0	0
25.75	38.775	0	0
25.75	38.875	0	0
25.75	38.975	0	0
25.75	39.075	0	0
25.75	39.175	0	0
25.75	39.275	0	0
25.75	39.375	0	0
25.75	39.475	0	0
25.75	39.575	0	0
25.75	39.675	0	0
25.75	39.775	0	0
25.75	39.875	0	0
25.75	39.975	0	0
25.85	20.075	0	0
25.85	20.175	0	0
25.85	20.275	0	0
25.85	20.375	0	0
25.85	20.475	0	0
25.85	20.575	0	0
25.85	20.675	0	0
25.85	20.775	0	0
25.85	20.875	0	0
25.85	20.975	0	0
25.85	21.075	0	0
25.85	21.175	0	0
25.85	21.275	0	0
25.85	21.375	0	0
25.85	21.475	0	0
25.85	21.575	0	0
25.85	21.675	0	0
25.85	21.775	0	0
25.85	21.875	0	0
25.85	21.975	0	0
25.85	22.075	0	0
25.85	22.175	0	0
25.85	22.275	0	0
25.85	22.375	0	0
25.85	22.475	0	0
25.85	22.575	0	0
25.85	22.675	0	0
25.85	22.775	0	0
25.85	22.875	0	0
25.85	22.975	0	0
25.85	23.075	0	0
25.85	23.175	0	0
25.85	23.275	0	0
25.85	23.375	0	0
25.85	23.475	0	0
25.85	23.575	0	0
25.85	23.675	0	0
25.85	23.775	0	0
25.85	23.875	0	0
25.85	23.975	0	0
25.85	24.075	0	0
25.85	24.175	0	0
25.85	24.275	0	0
25.85	24.375	0	0
25.85	24.475	0	0
25.85	24.575	0	0
25.85	24.675	0	0
25.85	24.775	0	0
25.85	24.875	0	0
25.85	24.975	0	0
25.85	25.075	0	0
25.85	25.175	0	0
25.85	25.275	0	0
25.85	25.375	0	0
25.85	25.475	0	0
25.85	25.575	0	0
25.85	25.675	0	0
25.85	25.775	0	0
25.85	25.875	0	0
25.85	25.975	0	0
25.85	26.075	0	0
25.85	26.175	0	0
25.85	26.275	0	0
25.85	26.375	0	0
25.85	26.475	0	0
25.85	26.575	0	0
25.85	26.675	0	0
25.85	26.775	0	0
25.85	26.875	0	0
25.85	26.975	0	0
25.85	27.075	0	0
25.85	27.175	0	0
25.85	27.275	0	0
25.85	27.375	0	0
25.85	27.475	0	0
25.85	27.575	0	0
25.85	27.675	0	0
25.85	27.775	0	0
25.85	27.875	0	0
25.85	27.975	0	0
25.85	28.075	0	0
25.85	28.175	0	0
25.85	28.275	0	0
25.85	28.375	0	0
25.85	28.475	6	0.0625
25.85	28.575	27	0.28125
25.85	28.675	95	0.98958333
25.85	28.775	177	1.84375
25.85	28.875	308	3.2083333
25.85	28.975	462	4.8125
25.85	29.075	652	6.7916667
25.85	29.175	875	9.1145833
25.85	29.275	1098	11.4375
25.85	29.375	1353	14.09375
25.85	29.475	1558	16.229167
25.85	29.575	1874	19.520833
25.85	29.675	1978	20.604167
25.85	29.775	2163	22.53125
25.85	29.875	2370	24.6875
25.85	29.975	2221	23.135417
25.85	30.075	2297	23.927083
25.85	30.175	2274	23.6875
25.85	30.275	2271	23.65625
25.85	30.375	2254	23.479167
25.85	30.475	2208	23
25.85	30.575	2134	22.229167
25.85	30.675	2098	21.854167
25.85	30.775	2137	22.260417
25.85	30.875	2232	23.25
25.85	30.975	2076	21.625
25.85	31.075	2150	22.395833
25.85	31.175	2054	21.395833
25.85	31.275	2109	21.96875
25.85	31.375	2033	21.177083
25.85	31.475	1681	17.510417
25.85	31.575	1542	16.0625
25.85	31.675	1366	14.229167
25.85	31.775	1098	11.4375
25.85	31.875	862	8.9791667
25.85	31.975	698	7.2708333
25.85	32.075	496	5.1666667
25.85	32.175	368	3.8333333
25.85	32.275	235	2.4479167
25.85	32.375	145	1.5104167
25.85	32.475	71	0.73958333
25.85	32.575	27	0.28125
25.85	32.675	5	0.052083333
25.85	32.775	0	0
25.85	32.875	0	0
25.85	32.975	0	0
25.85	33.075	0	0
25.85	33.175	0	0
25.85	33.275	0	0
25.85	33.375	0	0
25.85	33.475	0	0
25.85	33.575	0	0
25.85	33.675	0	0
25.85	33.775	0	0
25.85	33.875	0	0
25.85	33.975	0	0
25.85	34.075	0	0
25.85	34.175	0	0
25.85	34.275	0	0
25.85	34.375	0	0
25.85	34.475	0	0
25.85	34.575	0	0
25.85	34.675	0	0
25.85	34.775	0	0
25.85	34.875	0	0
25.85	34.975	0	0
25.85	35.075	0	0
25.85	35.175	0	0
25.85	35.275	0	0
25.85	35.375	0	0
25.85	35.475	0	0
25.85	35.575	0	0
25.85	35.675	0	0
25.85	35.775	0	0
25.85	35.875	0	0
25.85	35.975	0	0
25.85	36.075	0	0
25.85	36.175	0	0
25.85	36.275	0	0
25.85	36.375	0	0
25.85	36.475	0	0
25.85	36.575	0	0
25.85	36.675	0	0
25.85	36.775	0	0
25.85	36.875	0	0
25.85	36.975	0	0
25.85	37.075	0	0
25.85	37.175	0	0
25.85	37.275	0	0
25.85	37.375	0	0
25.85	37.475	0	0
25.85	37.575	0	0
25.85	37.675	0	0
25.85	37.775	0	0
25.85	37.875	0	0
25.85	37.975	0	0
25.85	38.075	0	0
25.85	38.175	0	0
25.85	38.275	0	0
25.85	38.375	0	0
25.85	38.475	0	0
25.85	38.575	0	0
25.85	38.675	0	0
25.85	38.775	0	0
25.85	38.875	0	0
25.85	38.975	0	0
25.85	39.075	0	0
25.85	39.175	0	0
25.85	39.275	0	0
25.85	39.375	0	0
25.85	39.475	0	0
25.85	39.575	0	0
25.85	39.675	0	0
25.85	39.775	0	0
25.85	39.875	0	0
25.85	39.975	0	0
25.95	20.075	0	0
25.95	20.175	0	0
25.95	20.275	0	0
25.95	20.375	0	0
25.95	20.475	0	0
25.95	20.575	0	0
25.95	20.675	0	0
25.95	20.775	0	0
25.95	20.875	0	0
25.95	20.975	0	0
25.95	21.075	0	0
25.95	21.175	0	0
25.95	21.275	0	0
25.95	21.375	0	0
25.95	21.475	0	0
25.95	21.575	0	0
25.95	21.675	0	0
25.95	21.775	0	0
25.95	21.875	0	0
25.95	21.975	0	0
25.95	22.075	0	0
25.95	22.175	0	0
25.95	22.275	0	0
25.95	22.375	0	0
25.95	22.475	0	0
25.95	22.575	0	0
25.95	22.675	0	0
25.95	22.775	0	0
25.95	22.875	0	0
25.95	22.975	0	0
25.95	23.075	0	0
25.95	23.175	0	0
25.95	23.275	0	0
25.95	23.375	0	0
25.95	23.475	0	0
25.95	23.575	0	0
25.95	23.675	0	0
25.95	23.775	0	0
25.95	23.875	0	0
25.95	23.975	0	0
25.95	24.075	0	0
25.95	24.175	0	0
25.95	24.275	0	0
25.95	24.375	0	0
25.95	24.475	0	0
25.95	24.575	0	0
25.95	24.675	0	0
25.95	24.775	0	0
25.95	24.875	0	0
25.95	24.975	0	0
25.95	25.075	0	0
25.95	25.175	0	0
25.95	25.275	0	0
25.95	25.375	0	0
25.95	25.475	0	0
25.95	25.575	0	0
25.95	25.675	0	0
25.95	25.775	0	0
25.95	25.875	0	0
25.95	25.975	0	0
25.95	26.075	0	0
25.95	26.175	0	0
25.95	26.275	0	0
25.95	26.375	0	0
25.95	26.475	0	0
25.95	26.575	0	0
25.95	26.675	0	0
25.95	26.775	0	0
25.95	26.875	0	0
25.95	26.975	0	0
25.95	27.075	0	0
25.95	27.175	0	0
25.95	27.275	0	0
25.95	27.375	0	0
25.95	27.475	0	0
25.95	27.575	0	0
25.95	27.675	0	0
25.95	27.775	0	0
25.95	27.875	0	0
25.95	27.975	0	0
25.95	28.075	0	0
25.95	28.175	0	0
25.95	28.275	0	0
25.95	28.375	0	0
25.95	28.475	6	0.0625
25.95	28.575	18	0.1875
25.95	28.675	76	0.79166667
25.95	28.775	179	1.8645833
25.95	28.875	303	3.15625
25.95	28.975	482	5.0208333
25.95	29.075	615	6.40625
25.95	29.175	850	8.8541667
25.95	29.275	1146	11.9375
25.95	29.375	1408	14.666667
25.95	29.475	1678	17.479167
25.95	29.575	1913	19.927083
25.95	29.675	2202	22.9375
25.95	29.775	2331	24.28125
25.95	29.875	2480	25.833333
25.95	29.975	2359	24.572917
25.95	30.075	2472	25.75
25.95	30.175	2332	24.291667
25.95	30.275	2481	25.84375
25.95	30.375	2439	25.40625
25.95	30.475	2325	24.21875
25.95	30.575	2418	25.1875
25.95	30.675	2387	24.864583
25.95	30.775	2382	24.8125
25.95	30.875	2296	23.916667
25.95	30.975	2304	24
25.95	31.075	2373	24.71875
25.95	31.175	2315	24.114583
25.95	31.275	2086	21.729167
25.95	31.375	1938	20.1875
25.95	31.475	1769	18.427083
25.95	31.575	1555	16.197917
25.95	31.675	1222	12.729167
25.95	31.775	1127	11.739583
25.95	31.875	829	8.6354167
25.95	31.975	676	7.0416667
25.95	32.075	491	5.1145833
25.95	32.175	345	3.59375
25.95	32.275	206	2.1458333
25.95	32.375	114	1.1875
25.95	32.475	47	0.48958333
25.95	32.575	15	0.15625
25.95	32.675	2	0.020833333
25.95	32.775	1	0.010416667
25.95	32.875	0	0
25.95	32.975	0	0
25.95	33.075	0	0
25.95	33.175	0	0
25.95	33.275	0	0
25.95	33.375	0	0
25.95	33.475	0	0
25.95	33.575	0	0
25.95	33.675	0	0
25.95	33.775	0	0
25.95	33.875	0	0
25.95	33.975	0	0
25.95	34.075	0	0
25.95	34.175	0	0
25.95	34.275	0	0
25.95	34.375	0	0
25.95	34.475	0	0
25.95	34.575	0	0
25.95	34.675	0	0
25.95	34.775	0	0
25.95	34.875	0	0
25.95	34.975	0	0
25.95	35.075	0	0
25.95	35.175	0	0
25.95	35.275	0	0
25.95	35.375	0	0
25.95	35.475	0	0
25.95	35.575	0	0
25.95	35.675	0	0
25.95	35.775	0	0
25.95	35.875	0	0
25.95	35.975	0	0
25.95	36.075	0	0
25.95	36.175	0	0
25.95	36.275	0	0
25.95	36.375	0	0
25.95	36.475	0	0
25.95	36.575	0	0
25.95	36.675	0	0
25.95	36.775	0	0
25.95	36.875	0	0
25.95	36.975	0	0
25.95	37.075	0	0
25.95	37.175	0	0
25.95	37.275	0	0
25.95	37.375	0	0
25.95	37.475	0	0
25.95	37.575	0	0
25.95	37.675	0	0
25.95	37.775	0	0
25.95	37.875	0	0
25.95	37.975	0	0
25.95	38.075	0	0
25.95	38.175	0	0
25.95	38.275	0	0
25.95	38.375	0	0
25.95	38.475	0	0
25.95	38.575	0	0
25.95	38.675	0	0
25.95	38.775	0	0
25.95	38.875	0	0
25.95	38.975	0	0
25.95	39.075	0	0
25.95	39.175	0	0
25.95	39.275	0	0
25.95	39.375	0	0
25.95	39.475	0	0
25.95	39.575	0	0
25.95	39.675	0	0
25.95	39.775	0	0
25.95	39.875	0	0
25.95	39.975	0	0
26.05	20.075	0	0
26.05	20.175	0	0
26.05	20.275	0	0
26.05	20.375	0	0
26.05	20.475	0	0
26.05	20.575	0	0
26.05	20.675	0	0
26.05	20.775	0	0
26.05	20.875	0	0
26.05	20.975	0	0
26.05	21.075	0	0
26.05	21.175	0	0
26.05	21.275	0	0
26.05	21.375	0	0
26.05	21.475	0	0
26.05	21.575	0	0
26.05	21.675	0	0
26.05	21.775	0	0
26.05	21.875	0	0
26.05	21.975	0	0
26.05	22.075	0	0
26.05	22.175	0	0
26.05	22.275	0	0
26.05	22.375	0	0
26.05	22.475	0	0
26.05	22.575	0	0
26.05	22.675	0	0
26.05	22.775	0	0
26.05	22.875	0	0
26.05	22.975	0	0
26.05	23.075	0	0
26.05	23.175	0	0
26.05	23.275	0	0
26.05	23.375	0	0
26.05	23.475	0	0
26.05	23.575	0	0
26.05	23.675	0	0
26.05	23.775	0	0
26.05	23.875	0	0
26.05	23.975	0	0
26.05	24.075	0	0
26.05	24.175	0	0
26.05	24.275	0	0
26.05	24.375	0	0
26.05	24.475	0	0
26.05	24.575	0	0
26.05	24.675	0	0
26.05	24.775	0	0
26.05	24.875	0	0
26.05	24.975	0	0
26.05	25.075	0	0
26.05	25.175	0	0
26.05	25.275	0	0
26.05	25.375	0	0
26.05	25.475	0	0
26.05	25.575	0	0
26.05	25.675	0	0
26.05	25.775	0	0
26.05	25.875	0	0
26.05	25.975	0	0
26.05	26.075	0	0
26.05	26.175	0	0
26.05	26.275	0	0
26.05	26.375	0	0
26.05	26.475	0	0
26.05	26.575	0	0
26.05	26.675	0	0
26.05	26.775	0	0
26.05	26.875	0	0
26.05	26.975	0	0
26.05	27.075	0	0
26.05	27.175	0	0
26.05	27.275	0	0
26.05	27.375	0	0
26.05	27.475	0	0
26.05	27.575	0	0
26.05	27.675	0	0
26.05	27.775	0	0
26.05	27.875	0	0
26.05	27.975	0	0
26.05	28.075	0	0
26.05	28.175	0	0
26.05	28.275	0	0
26.05	28.375	0	0
26.05	28.475	1	0.010416667
26.05	28.575	18	0.1875
26.05	28.675	76	0.79166667
26.05	28.775	175	1.8229167
26.05	28.875	318	3.3125
26.05	28.975	476	4.9583333
26.05	29.075	711	7.40625
26.05	29.175	918	9.5625
26.05	29.275	1233	12.84375
26.05	29.375	1541	16.052083
26.05	29.475	1808	18.833333
26.05	29.575	2030	21.145833
26.05	29.675	2310	24.0625
26.05	29.775	2515	26.197917
26.05	29.875	2594	27.020833
26.05	29.975	2599	27.072917
26.05	30.075	2618	27.270833
26.05	30.175	2598	27.0625
26.05	30.275	2595	27.03125
26.05	30.375	2568	26.75
26.05	30.475	2628	27.375
26.05	30.575	2740	28.541667
26.05	30.675	2480	25.833333
26.05	30.775	2536	26.416667
26.05	30.875	2468	25.708333
26.05	30.975	2438	25.395833
26.05	31.075	2460	25.625
26.05	31.175	2398	24.979167
26.05	31.275	2310	24.0625
26.05	31.375	2133	22.21875
26.05	31.475	1829	19.052083
26.05	31.575	1586	16.520833
26.05	31.675	1241	12.927083
26.05	31.775	1067	11.114583
26.05	31.875	864	9
26.05	31.975	661	6.8854167
26.05	32.075	521	5.4270833
26.05	32.175	326	3.3958333
26.05	32.275	183	1.90625
26.05	32.375	100	1.0416667
26.05	32.475	26	0.27083333
26.05	32.575	9	0.09375
26.05	32.675	2	0.020833333
26.05	32.775	0	0
26.05	32.875	0	0
26.05	32.975	0	0
26.05	33.075	0	0
26.05	33.175	0	0
26.05	33.275	0	0
26.05	33.375	0	0
26.05	33.475	0	0
26.05	33.575	0	0
26.05	33.675	0	0
26.05	33.775	0	0
26.05	33.875	0	0
26.05	33.975	0	0
26.05	34.075	0	0
26.05	34.175	0	0
26.05	34.275	0	0
26.05	34.375	0	0
26.05	34.475	0	0
26.05	34.575	0	0
26.05	34.675	0	0
26.05	34.775	0	0
26.05	34.875	0	0
26.05	34.975	0	0
26.05	35.075	0	0
26.05	35.175	0	0
26.05	35.275	0	0
26.05	35.375	0	0
26.05	35.475	0	0
26.05	35.575	0	0
26.05	35.675	0	0
26.05	35.775	0	0
26.05	35.875	0	0
26.05	35.975	0	0
26.05	36.075	0	0
26.05	36.175	0	0
26.05	36.275	0	0
26.05	36.375	0	0
26.05	36.475	0	0
26.05	36.575	0	0
26.05	36.675	0	0
26.05	36.775	0	0
26.05	36.875	0	0
26.05	36.975	0	0
26.05	37.075	0	0
26.05	37.175	0	0
26.05	37.275	0	0
26.05	37.375	0	0
26.05	37.475	0	0
26.05	37.575	0	0
26.05	37.675	0	0
26.05	37.775	0	0
26.05	37.875	0	0
26.05	37.975	0	0
26.05	38.075	0	0
26.05	38.175	0	0
26.05	38.275	0	0
26.05	38.375	0	0
26.05	38.475	0	0
26.05	38.575	0	0
26.05	38.675	0	0
26.05	38.775	0	0
26.05	38.875	0	0
26.05	38.975	0	0
26.05	39.075	0	0
26.05	39.175	0	0
26.05	39.275	0	0
26.05	39.375	0	0
26.05	39.475	0	0
26.05	39.575	0	0
26.05	39.675	0	0
26.05	39.775	0	0
26.05	39.875	0	0
26.05	39.975	0	0
26.15	20.075	0	0
26.15	20.175	0	0
26.15	20.275	0	0
26.15	20.375	0	0
26.15	20.475	0	0
26.15	20.575	0	0
26.15	20.675	0	0
26.15	20.775	0	0
26.15	20.875	0	0
26.15	20.975	0	0
26.15	21.075	0	0
26.15	21.175	0	0
26.15	21.275	0	0
26.15	21.375	0	0
26.15	21.475	0	0
26.15	21.575	0	0
26.15	21.675	0	0
26.15	21.775	0	0
26.15	21.875	0	0
26.15	21.975	0	0
26.15	22.075	0	0
26.15	22.175	0	0
26.15	22.275	0	0
26.15	22.375	0	0
26.15	22.475	0	0
26.15	22.575	0	0
26.15	22.675	0	0
26.15	22.775	0	0
26.15	22.875	0	0
26.15	22.975	0	0
26.15	23.075	0	0
26.15	23.175	0	0
26.15	23.275	0	0
26.15	23.375	0	0
26.15	23.475	0	0
26.15	23.575	0	0
26.15	23.675	0	0
26.15	23.775	0	0
26.15	23.875	0	0
26.15	23.975	0	0
26.15	24.075	0	0
26.15	24.175	0	0
26.15	24.275	0	0
26.15	24.375	0	0
26.15	24.475	0	0
26.15	24.575	0	0
26.15	24.675	0	0
26.15	24.775	0	0
26.15	24.875	0	0
26.15	24.975	0	0
26.15	25.075	0	0
26.15	25.175	0	0
26.15	25.275	0	0
26.15	25.375	0	0
26.15	25.475	0	0
26.15	25.575	0	0
26.15	25.675	0	0
26.15	25.775	0	0
26.15	25.875	0	0
26.15	25.975	0	0
26.15	26.075	0	0
26.15	26.175	0	0
26.15	26.275	0	0
26.15	26.375	0	0
26.15	26.475	0	0
26.15	26.575	0	0
26.15	26.675	0	0
26.15	26.775	0	0
26.15	26.875	0	0
26.15	26.975	0	0
26.15	27.075	0	0
26.15	27.175	0	0
26.15	27.275	0	0
26.15	27.375	0	0
26.15	27.475	0	0
26.15	27.575	0	0
26.15	27.675	0	0
26.15	27.775	0	0
26.15	27.875	0	0
26.15	27.975	0	0
26.15	28.075	0	0
26.15	28.175	0	0
26.15	28.275	0	0
26.15	28.375	0	0
26.15	28.475	1	0.010416667
26.15	28.575	11	0.11458333
26.15	28.675	55	0.57291667
26.15	28.775	150	1.5625
26.15	28.875	304	3.1666667
26.15	28.975	494	5.1458333
26.15	29.075	692	7.2083333
26.15	29.175	983	10.239583
26.15	29.275	1218	12.6875
26.15	29.375	1502	15.645833
26.15	29.475	1868	19.458333
26.15	29.575	2167	22.572917
26.15	29.675	2517	26.21875
26.15	29.775	2660	27.708333
26.15	29.875	2774	28.895833
26.15	29.975	2730	28.4375
26.15	30.075	2871	29.90625
26.15	30.175	2852	29.708333
26.15	30.275	2820	29.375
26.15	30.375	2932	30.541667
26.15	30.475	2780	28.958333
26.15	30.575	2678	27.895833
26.15	30.675	2705	28.177083
26.15	30.775	2779	28.947917
26.15	30.875	2729	28.427083
26.15	30.975	2667	27.78125
26.15	31.075	2670	27.8125
26.15	31.175	2525	26.302083
26.15	31.275	2398	24.979167
26.15	31.375	2172	22.625
26.15	31.475	1928	20.083333
26.15	31.575	1539	16.03125
26.15	31.675	1346	14.020833
26.15	31.775	1107	11.53125
26.15	31.875	831	8.65625
26.15	31.975	656	6.8333333
26.15	32.075	478	4.9791667
26.15	32.175	287	2.9895833
26.15	32.275	168	1.75
26.15	32.375	80	0.83333333
26.15	32.475	24	0.25
26.15	32.575	8	0.083333333
26.15	32.675	0	0
26.15	32.775	0	0
26.15	32.875	0	0
26.15	32.975	0	0
26.15	33.075	0	0
26.15	33.175	0	0
26.15	33.275	0	0
26.15	33.375	0	0
26.15	33.475	0	0
26.15	33.575	0	0
26.15	33.675	0	0
26.15	33.775	0	0
26.15	33.875	0	0
26.15	33.975	0	0
26.15	34.075	0	0
26.15	34.175	0	0
26.15	34.275	0	0
26.15	34.375	0	0
26.15	34.475	0	0
26.15	34.575	0	0
26.15	34.675	0	0
26.15	34.775	0	0
26.15	34.875	0	0
26.15	34.975	0	0
26.15	35.075	0	0
26.15	35.175	0	0
26.15	35.275	0	0
26.15	35.375	0	0
26.15	35.475	0	0
26.15	35.575	0	0
26.15	35.675	0	0
26.15	35.775	0	0
26.15	35.875	0	0
26.15	35.975	0	0
26.15	36.075	0	0
26.15	36.175	0	0
26.15	36.275	0	0
26.15	36.375	0	0
26.15	36.475	0	0
26.15	36.575	0	0
26.15	36.675	0	0
26.15	36.775	0	0
26.15	36.875	0	0
26.15	36.975	0	0
26.15	37.075	0	0
26.15	37.175	0	0
26.15	37.275	0	0
26.15	37.375	0	0
26.15	37.475	0	0
26.15	37.575	0	0
26.15	37.675	0	0
26.15	37.775	0	0
26.15	37.875	0	0
26.15	37.975	0	0
26.15	38.075	0	0
26.15	38.175	0	0
26.15	38.275	0	0
26.15	38.375	0	0
26.15	38.475	0	0
26.15	38.575	0	0
26.15	38.675	0	0
26.15	38.775	0	0
26.15	38.875	0	0
26.15	38.975	0	0
26.15	39.075	0	0
26.15	39.175	0	0
26.15	39.275	0	0
26.15	39.375	0	0
26.15	39.475	0	0
26.15	39.575	0	0
26.15	39.675	0	0
26.15	39.775	0	0
26.15	39.875	0	0
26.15	39.975	0	0
26.25	20.075	0	0
26.25	20.175	0	0
26.25	20.275	0	0
26.25	20.375	0	0
26.25	20.475	0	0
26.25	20.575	0	0
26.25	20.675	0	0
26.25	20.775	0	0
26.25	20.875	0	0
26.25	20.975	0	0
26.25	21.075	0	0
26.25	21.175	0	0
26.25	21.275	0	0
26.25	21.375	0	0
26.25	21.475	0	0
26.25	21.575	0	0
26.25	21.675	0	0
26.25	21.775	0	0
26.25	21.875	0	0
26.25	21.975	0	0
26.25	22.075	0	0
26.25	22.175	0	0
26.25	22.275	0	0
26.25	22.375	0	0
26.25	22.475	0	0
26.25	22.575	0	0
26.25	22.675	0	0
26.25	22.775	0	0
26.25	22.875	0	0
26.25	22.975	0	0
26.25	23.075	0	0
26.25	23.175	0	0
26.25	23.275	0	0
26.25	23.375	0	0
26.25	23.475	0	0
26.25	23.575	0	0
26.25	23.675	0	0
26.25	23.775	0	0
26.25	23.875	0	0
26.25	23.975	0	0
26.25	24.075	0	0
26.25	24.175	0	0
26.25	24.275	0	0
26.25	24.375	0	0
26.25	24.475	0	0
26.25	24.575	0	0
26.25	24.675	0	0
26.25	24.775	0	0
26.25	24.875	0	0
26.25	24.975	0	0
26.25	25.075	0	0
26.25	25.175	0	0
26.25	25.275	0	0
26.25	25.375	0	0
26.25	25.475	0	0
26.25	25.575	0	0
26.25	25.675	0	0
26.25	25.775	0	0
26.25	25.875	0	0
26.25	25.975	0	0
26.25	26.075	0	0
26.25	26.175	0	0
26.25	26.275	0	0
26.25	26.375	0	0
26.25	26.475	0	0
26.25	26.575	0	0
26.25	26.675	0	0
26.25	26.775	0	0
26.25	26.875	0	0
26.25	26.975	0	0
26.25	27.075	0	0
26.25	27.175	0	0
26.25	27.275	0	0
26.25	27.375	0	0
26.25	27.475	0	0
26.25	27.575	0	0
26.25	27.675	0	0
26.25	27.775	0	0
26.25	27.875	0	0
26.25	27.975	0	0
26.25	28.075	0	0
26.25	28.175	0	0
26.25	28.275	0	0
26.25	28.375	0	0
26.25	28.475	0	0
26.25	28.575	17	0.17708333
26.25	28.675	57	0.59375
26.25	28.775	136	1.4166667
26.25	28.875	306	3.1875
26.25	28.975	463	4.8229167
26.25	29.075	774	8.0625
26.25	29.175	998	10.395833
26.25	29.275	1242	12.9375
26.25	29.375	1673	17.427083
26.25	29.475	1954	20.354167
26.25	29.575	2417	25.177083
26.25	29.675	2540	26.458333
26.25	29.775	2792	29.083333
26.25	29.875	2874	29.9375
26.25	29.975	3007	31.322917
26.25	30.075	2986	31.104167
26.25	30.175	3013	31.385417
26.25	30.275	3047	31.739583
26.25	30.375	3012	31.375
26.25	30.475	3100	32.291667
26.25	30.575	3024	31.5
26.25	30.675	3000	31.25
26.25	30.775	2885	30.052083
26.25	30.875	2853	29.71875
26.25	30.975	2811	29.28125
26.25	31.075	2724	28.375
26.25	31.175	2642	27.520833
26.25	31.275	2526	26.3125
26.25	31.375	2232	23.25
26.25	31.475	1932	20.125
26.25	31.575	1653	17.21875
26.25	31.675	1327	13.822917
26.25	31.775	1062	11.0625
26.25	31.875	848	8.8333333
26.25	31.975	631	6.5729167
26.25	32.075	455	4.7395833
26.25	32.175	268	2.7916667
26.25	32.275	136	1.4166667
26.25	32.375	53	0.55208333
26.25	32.475	14	0.14583333
26.25	32.575	3	0.03125
26.25	32.675	0	0
26.25	32.775	0	0
26.25	32.875	0	0
26.25	32.975	0	0
26.25	33.075	0	0
26.25	33.175	0	0
26.25	33.275	0	0
26.25	33.375	0	0
26.25	33.475	0	0
26.25	33.575	0	0
26.25	33.675	0	0
26.25	33.775	0	0
26.25	33.875	0	0
26.25	33.975	0	0
26.25	34.075	0	0
26.25	34.175	0	0
26.25	34.275	0	0
26.25	34.375	0	0
26.25	34.475	0	0
26.25	34.575	0	0
26.25	34.675	0	0
26.25	34.775	0	0
26.25	34.875	0	0
26.25	34.975	0	0
26.25	35.075	0	0
26.25	35.175	0	0
26.25	35.275	0	0
26.25	35.375	0	0
26.25	35.475	0	0
26.25	35.575	0	0
26.25	35.675	0	0
26.25	35.775	0	0
26.25	35.875	0	0
26.25	35.975	0	0
26.25	36.075	0	0
26.25	36.175	0	0
26.25	36.275	0	0
26.25	36.375	0	0
26.25	36.475	0	0
26.25	36.575	0	0
26.25	36.675	0	0
26.25	36.775	0	0
26.25	36.875	0	0
26.25	36.975	0	0
26.25	37.075	0	0
26.25	37.175	0	0
26.25	37.275	0	0
26.25	37.375	0	0
26.25	37.475	0	0
26.25	37.575	0	0
26.25	37.675	0	0
26.25	37.775	0	0
26.25	37.875	0	0
26.25	37.975	0	0
26.25	38.075	0	0
26.25	38.175	0	0
26.25	38.275	0	0
26.25	38.375	0	0
26.25	38.475	0	0
26.25	38.575	0	0
26.25	38.675	0	0
26.25	38.775	0	0
26.25	38.875	0	0
26.25	38.975	0	0
26.25	39.075	0	0
26.25	39.175	0	0
